,account_id,amount,authorized_date,category_id,date,iso_currency_code,merchant_name,name,payment_channel,pending,personal_finance_primary_category,personal_finance_detailed_category,personal_finance_confidence_level,transaction_id,transaction_type
512,SAVINGS,562.19,2024-08-09,12657048,2023-12-30,USD,Lang-Leonard,technology,in store,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,HIGH,d416c8a9-2df0-4075-bcfe-635c69b17a9d,transfer
513,DAILY_USE,-381.61,2024-01-18,11354897,2024-07-06,EUR,Bruce Ltd,officer,in store,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,MEDIUM,b3f73e0e-80c7-4d4c-8166-04bc92591032,transfer
514,SAVINGS,-132.4,2024-03-14,10655095,2024-07-05,GBP,Crosby-Heath,financial,in store,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,24f88563-15fb-441b-9441-b10c5d8910aa,digital
515,SAVINGS,-408.81,2024-09-16,10633181,2024-09-28,EUR,Payne-Rice,push,other,True,GENERAL_MERCHANDISE,RESTAURANTS,MEDIUM,e08bd7ee-132d-48df-8fe2-457421910435,digital
516,INVESTMENTS,482.1,2024-01-11,10312488,2024-01-02,EUR,Schultz and Sons,audience,other,False,GENERAL_MERCHANDISE,RESTAURANTS,MEDIUM,25e0a40a-dc7f-41a8-8268-cc82bcc79000,digital
517,DAILY_USE,694.69,2023-11-28,11508030,2023-11-03,EUR,"Martin, Shaffer and Mcguire",social,in store,False,FOOD_AND_DRINK,MEDICAL_SERVICES,LOW,d18d9f97-b835-4047-ae89-7be415d1b332,digital
518,DAILY_USE,255.66,2024-04-05,10154799,2023-11-15,GBP,Davis-Lang,many,in store,False,HEALTH_CARE,MEDICAL_SERVICES,LOW,672dd9a3-5597-4d15-9f7f-1198a160a28c,digital
519,DAILY_USE,569.94,2024-10-02,12417997,2024-05-25,GBP,Roach-Williams,follow,other,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,ee8cc96d-bc31-4cab-82be-a524a03ea60a,digital
520,INVESTMENTS,-371.25,2024-10-24,10190448,2024-08-08,GBP,Martin-Pace,wide,in store,True,HEALTH_CARE,MEDICAL_SERVICES,HIGH,8c27153b-f153-4fc4-962a-0710e3bc517c,transfer
521,SAVINGS,966.23,2024-09-28,12160536,2024-04-10,EUR,Moore-Moore,care,online,True,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,MEDIUM,0cf2ae63-fc76-4ecc-a24a-727973aff97d,place
522,SAVINGS,607.64,2023-11-17,10576163,2024-10-15,GBP,Pham-Avila,both,online,True,GENERAL_MERCHANDISE,RESTAURANTS,MEDIUM,33b2fa3b-c78e-4403-b386-4f61b69535b2,place
523,INVESTMENTS,890.36,2024-03-04,10126855,2024-07-21,EUR,Mcguire-Knight,always,other,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,3c3305fb-18c6-41d2-8df7-64429e3b5dcd,transfer
524,DAILY_USE,341.03,2024-07-20,12717941,2024-08-09,USD,Robinson-Donaldson,song,online,False,HEALTH_CARE,MEDICAL_SERVICES,HIGH,3e7836a9-9795-4970-8f67-011303383f1c,digital
525,DAILY_USE,-232.18,2023-12-27,11774422,2023-12-22,GBP,Lyons-Dunn,message,online,True,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,LOW,bad76482-4c52-42e7-b75e-92cb75e9c99e,transfer
526,SAVINGS,150.7,2023-12-23,12356804,2024-09-28,EUR,Waters-Hutchinson,girl,other,False,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,LOW,fbda0f6f-481f-4ba3-9949-816016a25422,place
527,SAVINGS,423.6,2023-11-14,12032544,2024-02-16,USD,Brown LLC,entire,online,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,LOW,1fbeb983-edff-43ba-b0b2-137daaf2a079,place
528,INVESTMENTS,885.87,2024-07-13,12358503,2023-11-14,USD,Rodriguez-Jacobson,prove,in store,True,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,MEDIUM,20d0455c-e3ad-4b47-b5d3-2a92148a7703,place
529,DAILY_USE,655.33,2024-05-18,11242188,2024-10-26,EUR,Banks-Meyer,career,other,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,a6d16758-b573-4802-8683-62393cbcdbc9,digital
530,INVESTMENTS,378.03,2024-09-25,11222236,2024-09-13,USD,"Hernandez, Duarte and Gonzalez",pressure,online,True,GENERAL_MERCHANDISE,RESTAURANTS,MEDIUM,2449433d-650f-49bf-81fd-ceed571c9605,transfer
531,INVESTMENTS,808.31,2024-05-09,11953270,2024-02-23,GBP,Mitchell Inc,candidate,online,True,GENERAL_MERCHANDISE,RESTAURANTS,MEDIUM,c3cd513c-f29c-4acd-9e6b-f59a2e1140ea,transfer
532,DAILY_USE,960.05,2024-04-28,12610175,2024-06-27,GBP,Villanueva-Montes,new,online,True,FOOD_AND_DRINK,MEDICAL_SERVICES,HIGH,dbdcdd13-ab23-429b-b996-01c14ba706a6,digital
533,DAILY_USE,492.45,2024-03-18,11933124,2024-04-03,EUR,"Vang, Ramirez and Matthews",entire,in store,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,MEDIUM,aede6bbc-3cbc-469c-bcc7-40015b1beed6,place
534,SAVINGS,-241.15,2024-01-07,10525352,2024-04-11,EUR,Lane Ltd,choice,online,False,GENERAL_MERCHANDISE,RESTAURANTS,HIGH,f6c93e11-8469-4384-89b7-4c82c7671813,transfer
535,SAVINGS,230.65,2024-04-17,11843958,2024-06-28,GBP,Reed-Martinez,most,other,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,HIGH,afc8f3a9-98cd-4943-9f6b-5e4240420ba8,digital
536,DAILY_USE,552.87,2024-08-24,10494942,2024-02-07,USD,"Pacheco, Curry and Anderson",want,online,True,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,LOW,0d862076-3bc7-4533-bc68-41b14a2fab46,transfer
537,INVESTMENTS,-483.17,2024-08-12,11332253,2024-06-23,EUR,Pittman and Sons,record,in store,False,FOOD_AND_DRINK,RESTAURANTS,MEDIUM,c0dbd6cb-9296-435b-a779-424931ca5c4e,digital
538,SAVINGS,572.63,2024-09-26,12222230,2024-02-26,EUR,"Edwards, Guerrero and Snyder",prevent,other,True,HEALTH_CARE,RESTAURANTS,LOW,b9bf073d-7710-4a2e-aa19-3211624f69f2,place
539,SAVINGS,888.34,2024-06-29,12632454,2024-09-20,GBP,"Salinas, Fuentes and Trujillo",in,online,False,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,MEDIUM,738458d8-bc37-4bd0-89d7-dce7355a0153,transfer
540,INVESTMENTS,280.86,2023-10-30,11453776,2024-02-21,GBP,Bennett-Page,though,in store,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,HIGH,5d3d9b0d-05f3-44a8-aaa9-2a5b29892fe6,digital
541,INVESTMENTS,542.8,2024-07-07,10063082,2024-08-14,USD,Watts-Williams,bring,other,True,FOOD_AND_DRINK,MEDICAL_SERVICES,LOW,265b9ec4-0a76-4e78-9eb0-2da699c47435,place
542,SAVINGS,711.22,2024-02-29,12029256,2024-05-19,GBP,Lee-Hawkins,travel,other,True,FOOD_AND_DRINK,MEDICAL_SERVICES,LOW,2a5542a7-d14e-428a-a617-a756dc421c27,digital
543,DAILY_USE,-126.38,2023-11-01,11118532,2024-06-04,GBP,"Pitts, Taylor and Bell",nice,online,True,HEALTH_CARE,MEDICAL_SERVICES,HIGH,8f4968d2-2f84-4434-88d8-a53ee7e1c7a7,transfer
544,INVESTMENTS,888.71,2024-04-24,10486522,2024-10-16,EUR,Medina Group,piece,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,89054f0a-b1bb-4df4-b7e0-37881c36f7a5,digital
545,SAVINGS,296.17,2024-07-17,10325936,2024-01-05,USD,Johnson and Sons,list,other,True,FOOD_AND_DRINK,MEDICAL_SERVICES,LOW,836c69df-b064-42a3-8ab8-906c1a86eff9,digital
546,SAVINGS,241.21,2023-12-20,10854664,2024-07-05,GBP,Villa-Woods,executive,other,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,LOW,38c94ad4-fe33-473c-9a08-cac79af3c968,place
547,SAVINGS,-369.24,2024-04-09,12905648,2024-09-15,GBP,Cox Inc,result,other,False,GENERAL_MERCHANDISE,RESTAURANTS,LOW,e0bc12ec-3295-43da-8422-d3bc35e6fdb1,place
548,INVESTMENTS,476.97,2024-09-04,12011627,2024-06-29,USD,"Ryan, Smith and Medina",party,other,False,FOOD_AND_DRINK,RESTAURANTS,LOW,733da225-3837-4525-bb8e-82e738aa922c,place
549,INVESTMENTS,-176.01,2023-11-08,11499163,2024-05-09,USD,"Walker, Taylor and Bailey",thing,online,True,HEALTH_CARE,RESTAURANTS,HIGH,bf3ee674-2f49-43b2-8f4e-f254c84108ca,digital
550,SAVINGS,434.01,2024-02-28,12864399,2024-09-20,EUR,Taylor and Sons,page,other,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,0095a0d9-346d-4f95-add9-05882119baf7,digital
551,INVESTMENTS,-170.15,2024-06-20,10936480,2024-04-20,GBP,"Chavez, Lewis and Clark",law,other,True,HEALTH_CARE,RESTAURANTS,LOW,dad0aed0-1719-4f57-b004-694324d8c6ca,place
552,DAILY_USE,-320.04,2023-11-29,10035712,2024-01-26,EUR,Wells LLC,worker,online,True,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,HIGH,a2b9234c-79ee-40de-a3c5-b7fb3d6ac441,transfer
553,DAILY_USE,-181.91,2024-02-12,11758275,2024-04-06,GBP,Gonzalez Inc,radio,other,True,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,MEDIUM,0ad85715-7028-4d3f-8dd5-95ceaf5b5637,digital
554,DAILY_USE,787.94,2024-02-17,11295195,2023-11-21,GBP,Alexander-Moore,evidence,in store,False,HEALTH_CARE,MEDICAL_SERVICES,HIGH,34e236db-e0e4-4498-9e45-1d2ddb921eb3,transfer
555,INVESTMENTS,-300.43,2024-10-15,10518056,2023-12-01,USD,Marquez-Stokes,teach,other,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,bd917a46-c9f5-41ec-af9e-eb77ee455624,transfer
556,INVESTMENTS,-118.8,2024-05-24,12164627,2024-07-26,USD,Barton-Hill,foot,other,False,FOOD_AND_DRINK,RESTAURANTS,LOW,d6717d22-1256-47cd-ac97-6188b4911e18,place
557,INVESTMENTS,354.9,2023-12-04,12196312,2023-12-15,EUR,Smith-Warren,event,online,False,FOOD_AND_DRINK,MEDICAL_SERVICES,LOW,40e4e317-2025-4797-8393-079dd0fe8771,place
558,DAILY_USE,-256.36,2023-12-20,11377130,2023-12-31,EUR,Duffy PLC,animal,in store,False,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,MEDIUM,d269c3f6-b3e1-4a07-b767-e59b0479d47c,digital
559,INVESTMENTS,-53.5,2024-08-20,11506349,2024-10-25,GBP,Bryant Inc,million,in store,True,FOOD_AND_DRINK,MEDICAL_SERVICES,LOW,9bb094e8-d55a-4b37-b848-952b28d5e1da,digital
560,INVESTMENTS,-88.83,2024-04-15,11894505,2024-10-03,USD,Carroll PLC,network,online,False,GENERAL_MERCHANDISE,RESTAURANTS,HIGH,f96d0e76-d774-4328-b797-b628e42c8f12,transfer
561,DAILY_USE,339.98,2023-11-19,11377683,2024-08-12,GBP,Garcia LLC,quality,other,False,FOOD_AND_DRINK,RESTAURANTS,MEDIUM,6d2f79c5-aa7d-4658-b6f0-3cf44da9b5aa,transfer
562,SAVINGS,613.36,2024-03-17,10121937,2024-04-27,EUR,Tanner-Sullivan,recognize,online,False,HEALTH_CARE,MEDICAL_SERVICES,LOW,801d4f96-9b96-47d1-a568-4a5c1b2b370c,transfer
563,SAVINGS,295.26,2024-05-12,12882647,2024-05-30,USD,Henderson-Harris,figure,online,False,FOOD_AND_DRINK,MEDICAL_SERVICES,MEDIUM,a542e0be-115a-4416-b371-9c4dc565ba76,place
564,INVESTMENTS,-315.24,2024-04-30,11502098,2023-11-29,USD,Deleon-Day,attorney,other,True,FOOD_AND_DRINK,RESTAURANTS,HIGH,6974a623-6577-4121-a732-6257df6ef50b,transfer
565,SAVINGS,878.88,2023-11-29,10087093,2023-12-13,USD,Mcknight Inc,run,online,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,HIGH,1e70c566-9859-487b-8abb-8284625ef77d,transfer
566,SAVINGS,-398.44,2024-10-26,12035998,2024-08-16,USD,"Pineda, Stephenson and Welch",feel,in store,True,GENERAL_MERCHANDISE,RESTAURANTS,HIGH,649ae3d0-bf92-4cdf-8f3a-1e2bfebc7048,place
567,DAILY_USE,-98.89,2024-03-11,12011454,2024-10-06,EUR,Marsh and Sons,white,online,True,HEALTH_CARE,MEDICAL_SERVICES,LOW,d464831f-1723-42b0-9a76-35b934b634e2,place
568,SAVINGS,524.76,2023-12-13,10142492,2024-07-07,USD,"Bonilla, Munoz and Brennan",Mr,other,True,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,LOW,36c9f711-ac68-4a9c-9faa-8c6905be84e5,digital
569,DAILY_USE,201.23,2023-11-30,11284157,2024-07-05,GBP,Jenkins LLC,where,in store,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,HIGH,bd5e5b5e-7def-4bb0-9384-94bcd3878e03,digital
570,DAILY_USE,-317.0,2024-01-06,10956904,2024-10-11,EUR,Carter Ltd,read,in store,True,HEALTH_CARE,MEDICAL_SERVICES,LOW,ca55e2a3-4fbc-4a13-b2d9-97b459b325a3,place
571,INVESTMENTS,294.37,2024-07-31,12314517,2024-01-19,EUR,Soto PLC,something,other,True,HEALTH_CARE,MEDICAL_SERVICES,LOW,573fd147-96fc-4ffd-8115-652f13172dd3,transfer
572,SAVINGS,815.26,2024-10-14,11360906,2024-10-21,EUR,"Johnson, Harris and Joseph",themselves,online,False,GENERAL_MERCHANDISE,RESTAURANTS,LOW,e85f2704-5f03-41b8-986d-15045425ba8d,digital
573,DAILY_USE,896.45,2024-05-05,12440077,2024-03-15,EUR,"Rojas, Walters and Silva",director,online,False,GENERAL_MERCHANDISE,RESTAURANTS,MEDIUM,5ff1745c-c080-4a02-88cf-7aca09422a69,place
574,SAVINGS,46.22,2023-12-21,12178663,2024-07-04,GBP,Green-Skinner,west,in store,True,HEALTH_CARE,MEDICAL_SERVICES,MEDIUM,5a312df7-d5b6-4d14-aac5-40348dbb5280,transfer
575,SAVINGS,801.73,2024-10-11,12881922,2024-01-12,USD,Johnson-Rodriguez,away,in store,True,GENERAL_MERCHANDISE,MEDICAL_SERVICES,MEDIUM,5e5ba50f-ab40-49e1-9317-e32172d73406,place
576,DAILY_USE,798.95,2024-05-23,10902578,2023-12-25,USD,Stephens-Obrien,could,in store,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,LOW,a8a6ab20-04b6-4996-8103-bcc09a1868b8,place
577,DAILY_USE,922.3,2024-03-18,12311073,2024-07-14,USD,Reynolds-Woods,direction,in store,True,HEALTH_CARE,RESTAURANTS,LOW,79a7a344-ee21-4b7a-af3d-38afb03a7a9f,place
578,INVESTMENTS,-31.45,2023-12-12,10451642,2024-03-05,USD,"Palmer, Mosley and Dickson",no,in store,True,HEALTH_CARE,RESTAURANTS,HIGH,4b1af9be-2943-401e-9da6-78c6cdba2751,place
579,DAILY_USE,-206.92,2024-03-28,10115290,2024-03-15,GBP,Velazquez-Waters,letter,online,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,MEDIUM,ac9d78f5-f906-4692-828d-fd7877d68da5,digital
580,DAILY_USE,93.04,2024-06-11,11032006,2024-01-27,USD,"Aguilar, Pena and Gonzalez",probably,online,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,ab8b5b46-d8a7-4684-9c6c-7525ef75820a,digital
581,SAVINGS,544.94,2024-05-15,12402469,2024-09-28,GBP,Stewart and Sons,century,online,True,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,LOW,935a2dfb-05c2-4a01-9bd1-10205c95aa9e,transfer
582,DAILY_USE,886.27,2024-06-14,12832713,2024-01-19,GBP,Marks Inc,music,other,False,GENERAL_MERCHANDISE,RESTAURANTS,MEDIUM,60d8b7da-4f86-417c-b747-2af495552787,transfer
583,SAVINGS,194.24,2024-02-13,10214928,2024-04-20,GBP,"Rogers, Chang and Bailey",memory,in store,True,HEALTH_CARE,RESTAURANTS,LOW,4c3314c4-e4ec-406a-abc8-68988e1db5a3,transfer
584,SAVINGS,944.72,2023-12-25,11134758,2024-03-15,GBP,Ayala LLC,behavior,other,False,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,MEDIUM,ef4ce764-17cb-4279-9f1d-6ae86db31986,digital
585,INVESTMENTS,148.8,2024-07-23,11632751,2024-07-16,EUR,Brewer-Diaz,single,in store,True,FOOD_AND_DRINK,MEDICAL_SERVICES,HIGH,d3b94389-facc-4576-ad0f-4fe355d9dd92,transfer
586,DAILY_USE,116.57,2024-05-18,10451388,2024-02-25,USD,"Blair, Taylor and Collier",for,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,3f423b03-eaff-40da-80c7-49cbeec2f0c8,transfer
587,DAILY_USE,-371.53,2024-07-23,10354056,2024-04-12,EUR,Thompson-Pugh,front,in store,False,FOOD_AND_DRINK,MEDICAL_SERVICES,HIGH,8efba081-d4e1-4aa7-8c7b-221801a66af2,place
588,SAVINGS,174.01,2024-04-14,11745345,2024-10-25,USD,Smith-Smith,current,other,True,GENERAL_MERCHANDISE,RESTAURANTS,HIGH,fc06571b-5e7c-4574-b89c-d1bfdbb6d1a2,transfer
589,DAILY_USE,651.08,2024-06-27,10697264,2023-11-15,USD,Hernandez-Weaver,among,other,True,FOOD_AND_DRINK,RESTAURANTS,HIGH,c3d3f61e-3fac-4713-b372-7ffbe03e3f61,digital
590,DAILY_USE,335.0,2024-10-04,10056003,2024-03-12,GBP,Saunders Ltd,surface,online,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,LOW,ec7a117b-7eac-4712-a172-6ec3b3510053,digital
591,DAILY_USE,77.84,2024-01-02,11979802,2024-08-14,EUR,James LLC,offer,online,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,HIGH,cfa6c985-a3da-48e1-a23c-419009e5a31b,transfer
592,DAILY_USE,-333.12,2024-07-13,11646314,2023-11-08,GBP,Anderson and Sons,discover,in store,True,HEALTH_CARE,MEDICAL_SERVICES,LOW,be34538b-378a-4be9-accd-6a783ba3b6a2,place
593,SAVINGS,-131.57,2023-12-26,11050166,2024-02-01,USD,Powers Ltd,seek,in store,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,HIGH,1531c440-1669-4a10-bc5b-85998ff7b60a,place
594,DAILY_USE,8.68,2023-11-08,11413912,2024-06-28,USD,"Castro, Lewis and Hernandez",consider,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,7c07fc80-767b-4e60-a5c8-5d719bc1c122,transfer
595,DAILY_USE,696.87,2024-10-13,12697262,2024-04-13,EUR,"Ashley, Tate and Wade",list,other,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,LOW,da363058-bf0d-420e-9eba-fae1bd15533e,place
596,SAVINGS,213.48,2024-08-26,12678199,2024-04-17,EUR,"Castro, Floyd and Obrien",often,other,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,LOW,364349c2-de9b-4149-b714-2a24d46d7805,transfer
597,INVESTMENTS,-366.19,2024-05-01,12108947,2024-08-06,USD,Carlson-Barber,speak,online,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,LOW,07721654-7e94-447b-8811-462589abb3d0,transfer
598,INVESTMENTS,-463.48,2024-03-14,10740414,2024-03-19,USD,"Payne, Drake and Ramirez",government,other,True,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,MEDIUM,cfd8f493-a3b7-4846-b582-963fad181170,place
599,INVESTMENTS,503.17,2024-08-12,12194414,2024-09-09,USD,"Crane, Morgan and Collins",among,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,MEDIUM,8a5ee743-682c-4a9e-87e7-d45b23df26b2,digital
600,INVESTMENTS,-48.82,2024-07-08,12731133,2024-05-15,GBP,Meza-Lewis,successful,in store,False,GENERAL_MERCHANDISE,RESTAURANTS,HIGH,e7594662-a15a-4d5c-8101-c2287163f1e0,digital
601,INVESTMENTS,152.23,2024-03-10,12042347,2024-03-25,EUR,Bruce-Murphy,cost,in store,False,FOOD_AND_DRINK,RESTAURANTS,HIGH,2e5998a9-b9b4-42aa-aeb5-e0b2734b6a7d,digital
602,DAILY_USE,609.34,2024-07-15,10351352,2023-11-26,EUR,Cox-Colon,billion,other,True,FOOD_AND_DRINK,MEDICAL_SERVICES,HIGH,e3011def-7d02-4217-8102-3e2678190b2b,place
603,SAVINGS,-277.19,2024-05-23,10433007,2024-10-22,EUR,"Gregory, Thomas and Rivera",wide,online,False,HEALTH_CARE,RESTAURANTS,MEDIUM,b5a362da-aa76-4bb9-aa71-1970dfbe7651,digital
604,INVESTMENTS,504.74,2023-12-13,10765733,2024-07-10,GBP,Baldwin Inc,open,in store,True,HEALTH_CARE,RESTAURANTS,MEDIUM,016519d5-7960-4c8f-966d-223015962b6f,digital
605,SAVINGS,874.33,2024-06-17,12161292,2024-08-21,USD,"Harrison, Parker and Larson",fire,other,False,GENERAL_MERCHANDISE,RESTAURANTS,LOW,aa25a3f4-f9f7-4637-9ddd-568a399f30c2,transfer
606,INVESTMENTS,401.5,2023-10-27,12527702,2024-03-19,EUR,"Gross, Yang and Johnson",evening,in store,True,FOOD_AND_DRINK,MEDICAL_SERVICES,HIGH,9675eb1a-ce37-49fc-82b3-5f14418ee057,transfer
607,DAILY_USE,759.15,2024-10-07,10495444,2024-09-06,GBP,"Bailey, Barnett and Baker",them,online,False,HEALTH_CARE,MEDICAL_SERVICES,HIGH,e5693b0a-4236-410c-95be-680bb0c27b11,place
608,DAILY_USE,-117.28,2023-11-04,11914966,2024-07-24,GBP,"Black, Allen and Miller",happy,in store,False,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,MEDIUM,38423e7f-7af8-4fda-84d7-78aa83e58490,digital
609,SAVINGS,-39.09,2023-12-04,12033051,2024-08-27,GBP,Hamilton Inc,phone,in store,False,FOOD_AND_DRINK,MEDICAL_SERVICES,MEDIUM,9f356907-ae8b-41a1-a45a-64efb1d9972c,digital
610,SAVINGS,262.64,2024-01-27,10076134,2023-12-26,USD,"Brown, Snyder and Harris",change,online,True,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,HIGH,02d8a4ea-0419-411e-84ba-7152712f0c9d,transfer
611,SAVINGS,226.0,2024-03-27,12937060,2024-04-04,USD,Conley LLC,learn,in store,False,HEALTH_CARE,MEDICAL_SERVICES,LOW,3b3c32fe-9b8a-4bb1-854e-f07da1ee7120,transfer
612,INVESTMENTS,-145.97,2024-09-06,12065963,2023-11-27,EUR,Torres Ltd,author,other,True,GENERAL_MERCHANDISE,MEDICAL_SERVICES,LOW,9c4634b0-0f96-4cbe-b490-d5ac655d678b,digital
613,SAVINGS,-30.89,2024-03-25,11661333,2024-06-29,GBP,"Romero, Turner and Davis",evening,in store,True,GENERAL_MERCHANDISE,MEDICAL_SERVICES,LOW,f34e4dc6-067c-4555-abe2-e30773f256a8,place
614,INVESTMENTS,367.45,2024-06-19,10687052,2023-11-09,EUR,"Solomon, Best and Clark",action,online,True,HEALTH_CARE,MEDICAL_SERVICES,HIGH,b4e0c9de-12a6-4224-9d58-2260a6ed38f8,place
615,INVESTMENTS,699.55,2024-08-02,11804991,2023-11-16,USD,Cox PLC,despite,online,True,GENERAL_MERCHANDISE,RESTAURANTS,LOW,4b845d0d-877d-475f-8c8a-1c811cc9daf9,transfer
616,INVESTMENTS,576.39,2024-08-07,12120949,2023-11-30,GBP,"Cain, Fritz and Herrera",two,other,True,GENERAL_MERCHANDISE,RESTAURANTS,MEDIUM,544e3bac-9568-4e8b-b312-f77fca3cf65c,digital
617,DAILY_USE,-82.93,2024-09-27,12735929,2024-04-23,GBP,"Wilson, Marquez and Young",either,online,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,HIGH,812323a4-8be7-4390-bde7-678ac75e8f8e,transfer
618,DAILY_USE,583.01,2024-05-31,11563793,2023-11-03,USD,Martin-Berry,continue,other,False,HEALTH_CARE,MEDICAL_SERVICES,LOW,cc475e96-ad4c-4e4a-a722-d7e61874359b,digital
619,DAILY_USE,151.84,2024-03-09,11859976,2024-06-15,USD,Gross-Carter,recent,online,True,FOOD_AND_DRINK,GENERAL_MERCHANDISE_OTHER,MEDIUM,b7b2932a-6e75-4707-94b9-765c240c1b36,digital
620,SAVINGS,236.62,2024-07-14,12461940,2024-08-28,USD,Larsen PLC,picture,other,True,HEALTH_CARE,GENERAL_MERCHANDISE_OTHER,HIGH,49c8b812-1ddb-4c5d-bc72-5f4ce4ef5a74,transfer
621,DAILY_USE,981.98,2024-08-30,10041611,2024-03-04,GBP,Stafford LLC,threat,in store,False,GENERAL_MERCHANDISE,MEDICAL_SERVICES,HIGH,e529e93e-57fb-4116-bfb1-fd3f35acbae1,digital
622,SAVINGS,-271.53,2024-04-15,10684293,2024-04-22,EUR,Brown-Watson,find,in store,False,FOOD_AND_DRINK,MEDICAL_SERVICES,MEDIUM,46f78865-301e-4e93-8573-5c409a6139e0,digital
623,INVESTMENTS,-141.05,2024-05-17,11673988,2024-01-16,GBP,"Mejia, Walker and Gillespie",similar,other,True,GENERAL_MERCHANDISE,RESTAURANTS,LOW,154c1f06-218b-4e24-960d-ba6cf651fae2,digital
624,SAVINGS,303.52,2023-11-04,10458677,2024-03-10,EUR,Fischer LLC,week,other,True,HEALTH_CARE,RESTAURANTS,LOW,eda84acb-5f99-4806-b2bc-381399fc57a0,place
625,SAVINGS,622.4,2024-03-24,11638644,2024-05-08,GBP,"Simmons, Brooks and Wolfe",drug,other,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_OTHER,MEDIUM,e15735b9-dee2-4eb0-b778-e1f3e163ec4e,place
626,DAILY_USE,51.21,2024-01-19,12078027,2023-11-15,EUR,Washington-Davies,effort,online,False,FOOD_AND_DRINK,MEDICAL_SERVICES,LOW,37d2f1a0-a282-478d-b001-c64c9738a2fc,place
627,INVESTMENTS,836.72,2024-09-19,11377299,2024-10-02,EUR,Gilbert-Miller,act,online,True,HEALTH_CARE,RESTAURANTS,LOW,eba01f62-6dae-4d45-90ef-e6e86fcbf306,transfer
628,SAVINGS,723.65,2024-04-05,11436795,2023-11-02,EUR,Harris and Sons,now,online,True,FOOD_AND_DRINK,RESTAURANTS,HIGH,6b386076-0f90-45b6-b4ee-31184e001aac,transfer
629,DAILY_USE,451.66,2024-08-13,10060354,2023-12-15,EUR,Perkins-Jones,particularly,in store,True,FOOD_AND_DRINK,MEDICAL_SERVICES,HIGH,92939cd0-2a1a-4a0c-a888-c215736d2d92,digital
630,DAILY_USE,-314.29,2023-11-09,11694150,2024-04-24,GBP,"Valdez, Castaneda and Oneill",heart,in store,True,HEALTH_CARE,RESTAURANTS,LOW,3861830d-3da5-414a-96fe-6918eeebff88,digital
631,INVESTMENTS,413.98,2024-07-04,11329052,2023-12-30,EUR,Torres Ltd,scientist,in store,True,FOOD_AND_DRINK,RESTAURANTS,LOW,95ad5556-8037-4c1d-9348-7952362bd32f,place
